date,Dap_Tri_An_pressure_msl,Dap_Tri_An_surface_pressure,Dap_Tri_An_precipitation,Dap_Tri_An_wind_speed_10m,Dap_Tri_An_wind_direction_10m,Dap_Tri_An_wind_gusts_10m,Dap_Dau_Tieng_pressure_msl,Dap_Dau_Tieng_surface_pressure,Dap_Dau_Tieng_precipitation,Dap_Dau_Tieng_wind_speed_10m,Dap_Dau_Tieng_wind_direction_10m,Dap_Dau_Tieng_wind_gusts_10m,Tram_Cu_Chi_pressure_msl,Tram_Cu_Chi_surface_pressure,Tram_Cu_Chi_precipitation,Tram_Cu_Chi_wind_speed_10m,Tram_Cu_Chi_wind_direction_10m,Tram_Cu_Chi_wind_gusts_10m
2022-11-09 15:00:00,1008.7,1003.95715,0.0,0.8049845,333.43503,14.759999,1008.9,1006.8603,0.0,4.072935,44.999897,13.32,1008.7,1007.11597,0.0,2.0991426,120.96369,14.759999
2022-11-09 16:00:00,1008.8,1004.0466,0.2,2.16,90.0,12.24,1008.8,1006.75854,0.0,4.8965297,53.972538,11.159999,1008.6,1007.0149,0.0,2.52,90.0,9.72
2022-11-09 17:00:00,1009.2,1004.42896,0.0,3.8939953,123.6901,7.2,1009.0,1006.95026,0.0,3.671294,78.6901,9.36,1009.0,1007.4076,0.0,3.6179552,84.2895,7.5599995
2022-11-09 18:00:00,1010.2,1005.39276,0.0,5.634891,153.43501,9.0,1009.8,1007.73987,0.0,5.6233797,129.80553,8.64,1009.9,1008.29645,0.0,5.4477882,82.40546,6.8399997
2022-11-09 19:00:00,1010.6,1005.78827,0.0,6.379216,163.61038,11.159999,1010.2,1008.1406,0.0,5.8603754,169.3804,10.08,1010.4,1008.79877,0.0,4.73506,81.25392,10.440001
2022-11-09 20:00:00,1011.7,1006.87427,0.0,7.0911775,156.0375,14.4,1011.1,1009.03467,0.0,5.4833565,203.19862,9.36,1011.4,1009.7943,0.0,6.9527545,158.74942,10.08
2022-11-09 21:00:00,1012.1,1007.25867,0.0,5.154415,155.22488,12.24,1011.5,1009.43256,0.0,5.8048253,172.87508,10.440001,1011.8,1010.18835,0.0,12.10157,157.249,20.519999
2022-11-09 22:00:00,1011.8,1006.9494,0.0,4.3349743,138.36655,8.64,1011.8,1009.73035,0.0,5.8048253,150.2552,10.08,1011.6,1009.9858,0.0,9.360001,157.3801,20.519999
2022-11-09 23:00:00,1011.6,1006.758,0.0,2.6208394,164.05453,6.4799995,1011.8,1009.7281,0.0,3.96,180.0,7.92,1011.6,1009.9823,0.0,3.8939953,146.3099,15.84
2022-11-10 00:00:00,1011.4,1006.5425,0.0,3.319036,257.4712,3.96,1011.4,1009.3239,0.0,7.289444,159.77505,12.599999,1011.4,1009.7813,0.0,4.379589,189.46225,5.3999996
2022-11-10 01:00:00,1010.5,1005.6437,0.0,4.1046314,285.25516,5.04,1010.4,1008.3228,0.0,7.386582,136.97493,13.32,1010.4,1008.78235,0.0,1.609969,296.56497,5.04
2022-11-10 02:00:00,1009.9,1005.0415,0.0,4.39436,304.9921,6.4799995,1009.8,1007.7196,0.0,4.3349743,138.36655,12.599999,1009.8,1008.1836,0.0,2.1897945,260.53775,2.52
2022-11-10 03:00:00,1009.4,1004.53986,0.0,5.1165614,309.28937,6.8399997,1009.5,1007.42487,0.0,1.835647,78.6901,6.8399997,1009.2,1007.58307,0.0,1.484318,104.03627,2.8799999
2022-11-10 04:00:00,1009.1,1004.2391,0.0,5.315336,331.69934,6.8399997,1009.2,1007.11926,0.0,4.2136917,70.01681,6.12,1008.9,1007.2778,0.0,3.4152596,18.435053,5.04
2022-11-10 05:00:00,1009.1,1004.23553,0.0,5.3517847,340.3461,6.8399997,1009.2,1007.117,0.0,5.1919937,56.309914,7.92,1009.1,1007.4758,0.0,4.1046314,344.7448,7.92
2022-11-10 06:00:00,1010.0,1005.129,0.0,5.4477882,352.40543,7.5599995,1010.0,1007.9176,0.0,4.1046314,52.124958,8.28,1009.9,1008.27344,0.0,4.896529,342.8972,6.4799995
2022-11-10 07:00:00,1010.8,1005.964,0.0,2.3051248,51.34017,8.28,1010.8,1008.72894,0.0,8.699793,65.55606,15.4800005,1010.8,1009.1846,0.0,2.5959969,33.6901,9.72
2022-11-10 08:00:00,1011.9,1007.08624,0.0,3.671294,101.3099,12.24,1011.9,1009.8314,0.0,9.793059,53.972538,19.08,1011.8,1010.19244,0.0,1.835647,11.3098955,10.08
2022-11-10 09:00:00,1012.5,1007.7039,0.0,3.319036,139.39879,20.880001,1012.6,1010.5357,0.0,8.435069,50.194473,19.44,1012.4,1010.7985,0.0,1.2979984,33.6901,11.159999
2022-11-10 10:00:00,1012.1,1007.3231,0.0,2.0991426,210.96368,22.319998,1012.4,1010.34155,0.0,5.6002855,44.999897,19.08,1012.1,1010.5046,0.0,1.1384199,18.435053,20.880001
2022-11-10 11:00:00,1011.3,1006.54266,0.0,2.9024127,187.12492,23.4,1011.5,1009.4484,0.0,4.2136917,19.983198,16.199999,1011.3,1009.70874,0.1,0.8049845,63.435013,21.599998
2022-11-10 12:00:00,1010.2,1005.4538,0.0,2.2768397,161.56496,23.039999,1010.4,1008.3557,0.0,3.671294,348.6901,14.759999,1010.2,1008.61395,0.0,2.8116899,129.80553,22.68
2022-11-10 13:00:00,1009.4,1004.65857,0.1,0.71999997,360.0,20.880001,1009.6,1007.5607,0.0,1.835647,348.6901,14.759999,1009.4,1007.81586,0.0,3.8939953,146.3099,24.119999
2022-11-10 14:00:00,1008.4,1003.65,0.4,0.5091169,224.9999,17.64,1008.5,1006.4632,0.0,3.5455887,336.0375,18.72,1008.1,1006.5194,0.1,2.9024127,172.87508,23.4
2022-11-10 15:00:00,1008.4,1003.62897,1.8,5.95906,154.98314,18.0,1008.0,1005.96423,0.0,3.563818,315.0001,19.8,1008.9,1007.29047,15.5,15.137133,154.65387,30.599998
2022-11-10 16:00:00,1008.9,1004.09894,2.4,5.1165614,219.28938,22.68,1009.0,1006.9484,2.3,12.72283,154.8852,24.84,1008.9,1007.29205,0.1,6.792466,57.99466,28.44
2022-11-10 17:00:00,1009.1,1004.2859,0.0,6.28713,203.6294,12.24,1008.8,1006.7286,2.6,12.599998,126.86999,28.44,1008.9,1007.2876,0.0,7.7043357,37.405437,18.0
2022-11-10 18:00:00,1009.4,1004.5738,0.0,2.3051248,308.65982,10.799999,1009.4,1007.32776,0.0,4.5536795,108.43504,21.96,1009.5,1007.8835,0.0,1.484318,345.9637,13.32
2022-11-10 19:00:00,1010.3,1005.473,0.0,7.7879906,123.6901,5.3999996,1010.8,1008.7222,0.0,11.090103,103.13403,9.36,1010.0,1008.39124,0.0,3.4152596,18.435053,3.96
2022-11-10 20:00:00,1010.7,1005.8654,0.1,2.0364676,224.9999,19.44,1010.7,1008.6257,0.1,3.8268526,131.18582,17.64,1010.6,1008.9886,0.0,5.4119864,3.8140097,10.08
2022-11-10 21:00:00,1010.8,1005.95514,0.0,3.2599385,276.3401,5.04,1010.8,1008.72955,0.0,1.8,90.0,7.5599995,1010.6,1008.9864,0.0,2.5959969,326.3099,10.08
2022-11-10 22:00:00,1010.9,1006.0562,0.0,3.4152596,288.43503,5.3999996,1010.9,1008.8328,0.0,1.8,360.0,3.6,1010.8,1009.183,0.0,3.319036,12.528798,5.3999996
2022-11-10 23:00:00,1010.9,1006.06195,0.0,1.9386592,248.19853,3.96,1010.8,1008.7343,0.0,0.35999998,180.0,3.2399998,1010.7,1009.08185,0.0,4.0249224,10.304792,5.7599998
2022-11-11 00:00:00,1010.8,1005.95667,0.0,1.484318,255.96373,2.16,1010.7,1008.6346,0.0,2.1897945,80.53775,3.6,1010.7,1009.08185,0.0,4.0249224,10.304792,6.4799995
2022-11-11 01:00:00,1010.2,1005.34,0.0,6.439876,333.43503,6.8399997,1010.1,1008.02185,0.0,5.4833565,23.198618,7.92,1009.9,1008.281,0.0,3.9763298,5.19435,4.68
2022-11-11 02:00:00,1009.5,1004.64435,0.0,4.5536795,341.56494,8.28,1009.5,1007.42487,0.0,4.6800003,22.61991,9.0,1009.3,1007.6794,0.0,4.3349743,4.763556,6.8399997
2022-11-11 03:00:00,1009.0,1004.1509,0.0,5.1544156,347.90527,8.64,1009.1,1007.02484,0.0,5.5887027,14.931467,10.440001,1008.9,1007.2797,0.0,3.9763298,354.80566,6.4799995
2022-11-11 04:00:00,1008.9,1004.0401,0.0,6.151683,339.44388,8.64,1008.9,1006.82306,0.0,5.0911684,8.130019,10.799999,1008.8,1007.1779,0.0,3.9763298,354.80566,6.4799995
2022-11-11 05:00:00,1009.3,1004.43396,0.0,6.489992,326.3099,8.28,1009.4,1007.3208,0.0,4.6938252,4.398633,10.440001,1009.3,1007.6759,0.0,4.3349743,4.763556,6.4799995
2022-11-11 06:00:00,1010.1,1005.2291,0.0,5.495161,328.39255,7.92,1010.2,1008.1169,0.0,4.452954,14.036275,9.36,1010.0,1008.37445,0.0,4.1046314,344.7448,6.8399997
2022-11-11 07:00:00,1010.7,1005.85657,0.0,4.379589,9.462248,9.72,1010.6,1008.528,0.0,8.891344,21.370695,14.759999,1010.5,1008.885,0.0,6.12,360.0,11.5199995
2022-11-11 08:00:00,1011.5,1006.67773,0.0,4.8433046,48.01287,14.4,1011.5,1009.4316,0.0,10.296251,36.469334,20.16,1011.4,1009.79083,0.0,5.771239,3.5762644,15.4800005
2022-11-11 09:00:00,1011.9,1007.0964,0.0,4.829907,63.435013,15.4800005,1012.0,1009.93536,0.0,10.00256,30.256361,21.24,1011.7,1010.098,0.0,6.28713,13.240531,17.28
2022-11-11 10:00:00,1012.1,1007.31464,0.0,4.6938252,85.60138,21.96,1012.1,1010.0427,0.0,8.587338,33.023872,21.599998,1011.9,1010.30396,0.0,3.6,36.86999,21.599998
2022-11-11 11:00:00,1011.5,1006.73444,0.0,4.3349743,94.76356,22.68,1011.6,1009.55,0.0,7.127636,44.999897,20.16,1011.4,1009.80707,0.0,3.219938,63.435013,20.519999
2022-11-11 12:00:00,1010.4,1005.64825,0.0,4.452954,75.96373,22.319998,1010.6,1008.5568,0.0,5.904439,52.431335,21.24,1010.4,1008.8104,0.0,1.835647,78.6901,20.519999
2022-11-11 13:00:00,1009.5,1004.7571,0.0,4.3498964,65.55606,21.24,1009.6,1007.56287,0.0,4.2136917,70.01681,20.16,1009.5,1007.91473,0.0,2.1897945,189.46225,19.8
2022-11-11 14:00:00,1008.3,1003.559,0.0,3.2599385,96.340096,20.880001,1008.2,1006.1658,0.0,2.7416782,23.198618,17.28,1008.4,1006.81525,0.1,7.2359104,185.7105,19.44
2022-11-11 15:00:00,1008.9,1004.1068,1.0,11.592895,154.23073,27.359999,1008.1,1006.05493,0.6,5.4833565,156.80138,14.759999,1008.5,1006.88666,5.2,9.19939,120.57915,33.839996
2022-11-11 16:00:00,1009.0,1004.17664,0.2,6.725354,195.52417,24.48,1009.0,1006.9311,1.3,11.200571,135.0001,28.8,1009.1,1007.48535,0.0,5.904439,127.568665,19.8
2022-11-11 17:00:00,1008.7,1003.87714,0.0,5.1544156,167.90526,14.759999,1008.8,1006.7298,0.0,10.495713,149.03632,20.16,1008.9,1007.28784,0.0,1.08,90.0,12.24
2022-11-11 18:00:00,1009.3,1004.46484,0.0,3.0758414,200.55612,9.72,1009.1,1007.02856,0.0,7.5685663,182.72626,18.359999,1009.1,1007.48413,0.0,2.5455842,171.86998,4.32
2022-11-11 19:00:00,1009.1,1004.29224,0.0,6.28713,156.3706,6.12,1008.9,1006.84674,0.0,4.1046314,164.74483,14.04,1009.1,1007.49286,0.0,7.2359104,185.7105,6.8399997
2022-11-11 20:00:00,1009.5,1004.6821,0.0,4.379589,170.53775,11.879999,1009.4,1007.3372,0.0,11.212135,185.52745,19.08,1009.6,1007.9902,0.0,7.2359104,185.7105,13.32
2022-11-11 21:00:00,1009.9,1005.0699,0.0,3.396233,237.99466,6.4799995,1009.9,1007.82983,0.0,8.12197,192.80426,19.08,1009.8,1008.1873,0.0,5.771239,183.57626,12.24
2022-11-11 22:00:00,1010.2,1005.3638,0.0,3.8268526,221.18582,5.7599998,1010.4,1008.3263,0.0,3.96,180.0,13.679999,1010.1,1008.4869,0.0,6.849467,176.98727,11.879999
2022-11-11 23:00:00,1010.1,1005.2625,0.0,3.2399998,270.0,5.04,1010.4,1008.3253,0.0,2.9024127,330.25522,6.4799995,1010.0,1008.3818,0.0,5.4119864,183.814,11.5199995
2022-11-12 00:00:00,1009.7,1004.85474,0.0,3.6179552,275.7105,5.7599998,1009.9,1007.82635,0.0,4.5536795,288.43503,7.5599995,1009.7,1008.0823,0.0,4.802999,192.99461,7.2
2022-11-12 01:00:00,1009.1,1004.25757,0.0,5.5887027,284.93146,9.36,1009.4,1007.3286,0.0,4.3498964,294.44394,7.92,1009.2,1007.5811,0.0,2.3051248,321.34018,5.3999996
2022-11-12 02:00:00,1008.3,1003.4583,0.0,5.506941,281.3099,11.159999,1008.5,1006.4292,0.0,4.8433046,311.98712,9.0,1008.4,1006.7809,0.0,4.072935,315.0001,6.4799995
2022-11-12 03:00:00,1008.2,1003.35535,0.0,5.0911684,278.13,10.440001,1008.2,1006.1267,0.0,5.00128,329.74365,9.72,1008.1,1006.4806,0.0,4.6938257,302.47116,8.28
2022-11-12 04:00:00,1008.3,1003.4526,0.0,5.8048253,262.8751,10.08,1008.3,1006.2214,0.0,5.3999996,323.13004,9.36,1008.3,1006.6791,0.0,4.379589,279.46225,7.92
2022-11-12 05:00:00,1008.6,1003.74866,0.0,6.519877,263.6599,11.879999,1008.6,1006.51953,0.0,5.1919937,326.3099,9.0,1008.6,1006.9788,0.0,5.0142193,291.03757,8.28
2022-11-12 06:00:00,1008.9,1004.0432,0.0,5.8048253,277.1249,11.879999,1008.9,1006.8196,0.0,4.6800003,337.3801,9.0,1008.8,1007.1789,0.0,6.12,298.0724,10.08
2022-11-12 07:00:00,1010.0,1005.1599,0.0,2.968636,284.03625,12.24,1009.9,1007.83044,0.0,8.209263,15.255177,11.879999,1010.0,1008.3849,0.0,6.2145634,259.9921,12.959999
2022-11-12 08:00:00,1010.6,1005.77527,0.0,3.319036,282.5288,11.159999,1010.8,1008.7292,0.0,7.289444,20.224945,14.759999,1010.6,1008.99023,0.0,7.172949,287.52567,16.56
2022-11-12 09:00:00,1011.2,1006.3959,0.0,1.08,360.0,11.879999,1011.1,1009.03644,0.0,8.049845,26.564985,17.64,1010.9,1009.29333,0.0,6.3690495,312.70938,16.919998
2022-11-12 10:00:00,1011.2,1006.4116,0.0,1.0182338,224.9999,10.799999,1011.2,1009.142,0.0,6.9153743,38.65983,18.359999,1011.2,1009.5988,0.0,3.4152596,341.56494,16.56
2022-11-12 11:00:00,1010.6,1005.8302,0.0,1.835647,191.30989,18.0,1010.7,1008.64905,0.0,4.6938257,32.471172,17.64,1010.6,1009.00574,0.0,2.0364676,315.0001,18.0
2022-11-12 12:00:00,1009.3,1004.5442,0.0,3.319036,229.39879,18.359999,1009.7,1007.65424,0.0,2.5959969,326.3099,15.4800005,1009.5,1007.9103,0.0,2.7416782,293.1986,18.0
2022-11-12 13:00:00,1008.5,1003.75024,0.0,2.1897945,260.53775,19.08,1008.6,1006.5589,0.0,2.968636,284.03625,14.759999,1008.5,1006.9151,0.0,3.671294,281.3099,18.359999
2022-11-12 14:00:00,1007.6,1002.83746,0.0,8.4042845,189.86574,20.16,1007.4,1005.36237,0.0,2.52,270.0,14.04,1007.1,1005.5198,0.0,0.8049845,243.43501,18.359999
2022-11-12 15:00:00,1007.9,1003.0804,0.4,14.689588,126.027466,27.359999,1007.0,1004.965,0.0,2.968636,75.96373,11.5199995,1007.3,1005.7033,0.8,11.043261,160.9743,19.08
2022-11-12 16:00:00,1008.0,1003.17163,0.8,6.696387,126.25393,31.319998,1007.4,1005.3535,0.0,7.42159,112.833694,12.24,1007.9,1006.29114,0.3,8.854829,153.43501,25.56
2022-11-12 17:00:00,1008.4,1003.5714,0.1,2.5959969,213.6901,12.959999,1008.3,1006.23346,1.0,15.629972,82.056625,28.8,1008.3,1006.6872,0.2,10.739832,129.55963,21.599998
2022-11-12 18:00:00,1008.9,1004.06116,0.1,1.1384199,251.56496,6.12,1009.1,1007.0267,0.7,7.8625183,105.945465,26.64,1009.0,1007.3836,0.8,6.489992,123.6901,19.08
2022-11-12 19:00:00,1009.8,1004.9486,0.0,2.5455842,224.9999,5.04,1009.8,1007.72845,0.9,5.7599998,270.0,20.519999,1009.6,1007.9814,0.2,4.510787,208.61037,13.679999
2022-11-12 20:00:00,1010.7,1005.8468,0.0,2.9024127,277.1249,5.7599998,1010.4,1008.32654,0.1,5.6233797,219.80553,12.599999,1010.5,1008.8793,0.1,4.1046314,285.25516,12.24
2022-11-12 21:00:00,1011.2,1006.3419,0.2,4.3349743,48.366554,7.5599995,1011.1,1009.0223,0.2,2.16,180.0,11.5199995,1011.0,1009.3785,0.0,1.1384199,71.564964,6.8399997
2022-11-12 22:00:00,1011.3,1006.4537,0.1,1.2979984,33.6901,5.3999996,1011.2,1009.12213,0.2,1.484318,194.03627,4.32,1011.2,1009.57886,0.0,1.9386592,21.801476,2.8799999
2022-11-12 23:00:00,1011.3,1006.44293,0.0,2.7416782,246.80138,2.8799999,1011.3,1009.2206,0.0,1.835647,168.69011,7.5599995,1011.3,1009.6771,0.0,0.8049845,116.56499,2.16
2022-11-13 00:00:00,1010.8,1005.93555,0.0,4.68,270.0,6.12,1010.9,1008.8214,0.0,1.8,126.86999,3.96,1010.9,1009.2736,0.0,3.396233,147.99466,4.68
2022-11-13 01:00:00,1010.4,1005.53094,0.0,4.896529,287.1028,5.7599998,1010.4,1008.3234,0.1,0.8049845,333.43503,3.2399998,1010.2,1008.57666,0.0,1.1384199,288.43503,4.68
2022-11-13 02:00:00,1009.6,1004.73975,0.0,3.4152596,288.43503,6.4799995,1009.5,1007.42236,0.0,2.3051248,321.34018,6.8399997,1009.5,1007.8749,0.0,3.7064266,330.9455,3.6
2022-11-13 03:00:00,1008.8,1003.9421,0.0,3.319036,310.60123,6.12,1008.8,1006.7226,0.0,2.5455842,351.87,8.64,1008.7,1007.0753,0.0,4.829907,333.43503,6.8399997
2022-11-13 04:00:00,1008.5,1003.6401,0.0,3.563818,315.0001,6.4799995,1008.5,1006.42285,0.0,5.1544156,12.094739,10.08,1008.5,1006.8747,0.0,5.00128,329.74365,6.8399997
2022-11-13 05:00:00,1009.2,1004.3335,0.0,2.52,270.0,5.3999996,1009.0,1006.9199,0.0,3.5455887,23.962492,10.440001,1009.0,1007.37506,0.0,3.396233,327.99466,6.4799995
2022-11-13 06:00:00,1009.4,1004.53674,0.0,2.7416782,336.8014,4.32,1009.3,1007.22156,0.0,5.6233797,39.805527,10.440001,1009.2,1007.57635,0.0,3.2399998,360.0,6.12
2022-11-13 07:00:00,1010.5,1005.65,0.0,4.3498964,65.55606,8.28,1010.2,1008.1232,0.0,8.225035,66.80139,12.959999,1010.2,1008.5798,0.0,6.439876,63.435013,11.5199995
2022-11-13 08:00:00,1011.2,1006.3734,0.1,6.638072,77.4712,22.319998,1011.3,1009.22656,0.0,10.483357,74.054535,20.880001,1011.2,1009.588,0.0,9.346143,74.3577,20.16
2022-11-13 09:00:00,1011.2,1006.39014,0.0,8.669949,94.76356,26.64,1011.1,1009.0337,0.0,8.825508,78.231735,21.96,1010.9,1009.2968,0.0,11.212135,84.47256,24.119999
2022-11-13 10:00:00,1010.7,1005.9086,0.1,10.1376915,83.88459,27.0,1010.8,1008.7421,0.0,6.924738,81.02746,19.8,1010.5,1008.9036,0.1,15.4800005,90.0,30.960001
2022-11-13 11:00:00,1010.2,1005.42993,0.1,14.081478,85.60138,34.56,1010.2,1008.1501,0.1,9.779817,96.340096,21.24,1010.1,1008.50903,0.1,16.808569,99.865746,33.48
2022-11-13 12:00:00,1009.3,1004.5442,0.0,14.799459,94.18484,34.92,1009.3,1007.2575,0.0,12.074766,100.30479,23.4,1009.1,1007.51373,0.1,18.35647,101.3099,38.16
2022-11-13 13:00:00,1008.5,1003.7512,0.1,14.408997,102.99462,36.36,1008.5,1006.4624,0.0,8.905908,104.03627,29.519999,1008.4,1006.8155,0.1,16.279802,108.03438,37.8
2022-11-13 14:00:00,1006.7,1001.95496,0.0,15.484185,107.592514,36.36,1006.3,1004.26416,0.1,9.826088,98.42689,28.8,1006.4,1004.8167,0.1,15.463246,114.775116,37.8
2022-11-13 15:00:00,1006.4,1001.65,0.0,16.171976,106.821495,35.28,1006.9,1004.8325,4.9,14.044615,91.46877,43.199997,1006.6,1005.0086,0.6,9.36,90.0,39.6
2022-11-13 16:00:00,1006.5,1001.7402,0.0,10.883676,124.21575,30.239998,1006.9,1004.8354,0.0,2.52,90.0,25.56,1006.5,1004.91095,0.1,10.685391,122.61923,26.64
2022-11-13 17:00:00,1007.3,1002.5182,0.0,8.714677,128.2902,20.16,1007.8,1005.73627,0.0,1.8,323.13,7.92,1007.4,1005.8039,0.2,6.696387,143.74608,25.199999
2022-11-13 18:00:00,1008.1,1003.3027,0.0,7.491114,144.78232,14.759999,1008.3,1006.23694,0.0,1.484318,255.96373,4.32,1008.2,1006.59625,0.0,4.510787,151.38963,11.5199995
2022-11-13 19:00:00,1009.5,1004.679,0.0,8.942214,130.10085,15.4800005,1009.6,1007.532,0.0,5.8048253,262.8751,3.6,1009.5,1007.8888,0.0,4.3349743,85.23644,15.4800005
2022-11-13 20:00:00,1010.4,1005.57166,0.0,7.289444,110.22495,15.119999,1010.7,1008.6257,0.6,3.219938,296.56497,10.440001,1010.3,1008.6863,0.0,5.2416787,105.945465,9.0
2022-11-13 21:00:00,1010.8,1005.9609,0.0,5.8048253,97.12492,12.599999,1010.9,1008.8265,0.0,8.891344,21.370695,15.84,1010.6,1008.9855,0.0,6.5693827,99.46225,10.799999
2022-11-13 22:00:00,1010.9,1006.0537,0.0,5.8048253,82.875084,9.0,1010.7,1008.62317,0.0,6.9153743,38.65983,16.199999,1010.6,1008.9829,0.0,7.771331,103.39252,12.959999
2022-11-13 23:00:00,1010.6,1005.752,0.0,5.771239,86.423744,10.799999,1010.7,1008.6197,0.0,4.8433046,48.01287,12.599999,1010.6,1008.9785,0.0,4.5536795,71.564964,12.959999
2022-11-14 00:00:00,1010.5,1005.6468,0.0,5.4477882,82.40546,9.0,1010.7,1008.6187,0.0,5.00128,30.256361,11.159999,1010.5,1008.87555,0.0,6.9247384,62.10283,8.28
2022-11-14 01:00:00,1010.3,1005.4535,0.0,1.609969,333.43503,6.4799995,1010.4,1008.31683,0.0,4.0249224,26.564985,9.72,1010.3,1008.67584,0.0,5.6233797,39.805527,7.92
2022-11-14 02:00:00,1010.0,1005.1306,0.0,4.6938257,302.47116,5.7599998,1010.1,1008.0168,0.0,4.2136917,19.983198,7.92,1010.0,1008.3748,0.0,4.6800003,22.61991,6.12
2022-11-14 03:00:00,1009.7,1004.8384,0.0,3.8773184,291.80148,6.8399997,1009.7,1007.6179,0.0,4.1046314,15.255177,8.28,1009.6,1007.9729,0.0,4.32,360.0,7.2
2022-11-14 04:00:00,1009.6,1004.73474,0.0,3.7064266,299.0545,7.2,1009.5,1007.4196,0.0,5.0528407,4.085537,9.72,1009.5,1007.87177,0.0,5.506941,11.3098955,7.2
2022-11-14 05:00:00,1009.5,1004.6315,0.0,3.0547013,315.0001,6.8399997,1009.4,1007.31915,0.0,6.489992,19.440128,11.879999,1009.2,1007.5738,0.0,4.3498964,24.443953,7.92
2022-11-14 06:00:00,1009.9,1005.0343,0.0,4.6938252,355.60138,7.92,1009.9,1007.8175,0.0,7.5685663,25.346138,14.4,1009.7,1008.07275,0.0,5.315336,28.30066,8.64
2022-11-14 07:00:00,1010.8,1005.95355,0.0,6.763786,334.79892,12.599999,1010.6,1008.52606,0.0,9.255571,13.495748,19.44,1010.5,1008.8819,0.0,5.8048253,29.744795,16.199999
2022-11-14 08:00:00,1011.3,1006.4754,0.0,3.4152596,18.435053,14.759999,1011.2,1009.1297,0.0,9.565437,19.798973,19.8,1011.1,1009.4903,0.0,6.439876,26.564985,16.56
2022-11-14 09:00:00,1011.6,1006.7977,0.0,2.4149535,26.564985,12.599999,1011.8,1009.7358,0.0,7.968939,18.435053,19.8,1011.6,1009.9972,0.0,7.42159,14.036275,27.359999
2022-11-14 10:00:00,1011.3,1006.51996,0.0,3.096837,54.46224,23.759998,1011.4,1009.3438,0.0,7.342588,11.3098955,19.08,1011.3,1009.70465,0.0,6.151683,20.556128,28.08
2022-11-14 11:00:00,1010.7,1005.9376,0.0,3.4152596,108.43504,24.119999,1010.8,1008.75134,0.0,4.896529,17.102825,23.4,1010.9,1009.3094,0.0,4.6800003,67.3801,27.72
2022-11-14 12:00:00,1009.8,1005.04877,0.0,5.8048253,119.74479,25.199999,1009.8,1007.7571,0.0,1.609969,26.564985,22.319998,1009.7,1008.11285,0.1,4.73506,98.74608,25.56
2022-11-14 13:00:00,1008.7,1003.9556,0.0,4.510787,118.61037,25.199999,1008.7,1006.661,0.0,0.35999998,360.0,19.44,1008.6,1007.0161,0.1,5.506941,101.3099,26.28
2022-11-14 14:00:00,1007.5,1002.759,0.0,4.379589,170.53775,23.039999,1007.6,1005.5635,0.0,1.484318,255.96373,17.64,1007.5,1005.91846,0.1,5.154415,114.775116,26.28
2022-11-14 15:00:00,1007.1,1002.35834,0.0,5.8603754,190.6196,22.319998,1007.3,1005.2587,1.6,7.8625183,164.05453,18.72,1008.0,1006.39276,4.8,11.440978,167.27565,34.2
2022-11-14 16:00:00,1007.2,1002.4501,0.0,7.24486,206.56499,20.880001,1008.0,1005.9397,3.6,10.829958,158.5522,27.359999,1007.8,1006.19495,0.1,8.404285,223.26433,22.319998
2022-11-14 17:00:00,1007.9,1003.12,0.0,6.924738,261.02747,18.0,1008.0,1005.93494,0.1,10.30883,204.77512,20.880001,1008.0,1006.3931,0.0,5.8048253,240.2552,16.919998
2022-11-14 18:00:00,1008.4,1003.5956,0.3,8.049845,280.30478,14.759999,1008.7,1006.6275,0.0,6.9153743,218.65984,18.0,1008.4,1006.7881,0.0,3.6179552,275.7105,11.159999
2022-11-14 19:00:00,1009.0,1004.1854,0.1,6.5693827,170.53775,13.679999,1009.1,1007.03937,0.0,9.085988,213.6901,12.599999,1009.0,1007.3944,0.0,7.968939,161.56496,6.4799995
2022-11-14 20:00:00,1010.1,1005.2811,0.0,4.5536795,161.56496,7.92,1010.4,1008.332,0.1,8.4042845,189.86574,15.119999,1010.2,1008.59094,0.0,6.989936,145.49142,15.84
2022-11-14 21:00:00,1010.6,1005.77686,0.0,2.7416782,203.19862,5.04,1010.6,1008.529,0.0,9.422101,223.45189,15.4800005,1010.7,1009.0832,0.0,6.792466,147.99466,11.5199995
2022-11-14 22:00:00,1010.5,1005.6809,0.0,1.8,216.86998,4.68,1010.6,1008.52704,0.0,7.5942082,211.42952,15.4800005,1010.5,1008.88153,0.0,5.3517847,160.34608,8.28
2022-11-14 23:00:00,1010.8,1005.95667,0.0,4.379589,350.53775,3.96,1011.2,1009.1297,0.0,3.0547013,315.0001,13.32,1010.6,1008.9788,0.0,6.638072,167.4712,7.92
2022-11-15 00:00:00,1010.7,1005.85815,0.0,8.089993,339.14545,13.32,1010.9,1008.82465,0.0,4.5536795,341.56494,8.28,1010.6,1008.9835,0.0,1.609969,296.56497,7.92
2022-11-15 01:00:00,1010.4,1005.5483,0.0,7.968939,341.56494,15.84,1010.4,1008.3213,0.0,4.510787,331.38962,9.72,1010.2,1008.5763,0.0,3.2599385,276.3401,3.6
2022-11-15 02:00:00,1009.9,1005.0434,0.0,6.9527545,338.74942,14.4,1009.9,1007.8216,0.0,4.452954,345.9637,8.64,1009.7,1008.07495,0.0,3.8773184,338.19852,5.7599998
